valor,cep,cidade,bairro,logradouro,categoria,area,qtde_quartos,qtde_vagas,qtde_banheiros
430000,69025010,Manaus,Centro,Rua Ferreira Pena - de 671/672 ao fim,Apartamentos,152,2,2,2
149900,69088240,Manaus,Jorge Teixeira,Avenida Itaúba,Casas,80,3,1,2
150000,69023022,Manaus,Tarumã-Açu,Rua dos Tigres,Apartamentos,50,3,1,2
1400000,69058204,Manaus,Flores,Rua Marquês do Maranhão,Casas,190,3,3,4
56000,69047720,Manaus,Redenção,Rua Guianésia,Casas,null,2,2,1
1200000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,168,3,4,4
1650000,69040130,Manaus,Dom Pedro I,Rua Senador Filinto Miller,Casas,501,4,null,4
1300000,69060081,Manaus,Aleixo,Avenida José de Arimatéia,Casas,800,4,3,5
244000,69038250,Manaus,Lírio do Vale,Rua Pindaí,Casas,81,3,2,1
270000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Apartamentos,65,2,1,2
85000,69097315,Manaus,Nova Cidade,Avenida Nepal,Casas,45,2,2,1
2300000,69041460,Manaus,Tarumã,Rua Sino Azul,Casas,500,4,4,5
280000,69093132,Manaus,Monte das Oliveiras,Avenida Samaúma,Casas,120,2,4,3
450000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,72,2,2,2
191000,69090328,Manaus,Cidade Nova,Rua Xinapuã,Casas,73,2,2,1
380000,69023001,Manaus,Tarumã-Açu,Avenida do Turismo,Casas,87,3,2,2
750000,69055240,Manaus,Parque 10 de Novembro,Rua Manoel Marques de Souza,Casas,300,4,3,2
480000,69083310,Manaus,Aleixo,Rua das Rosas,Apartamentos,150,3,2,3
500000,69028391,Manaus,Flores,Rua Jurupary,Casas,150,3,3,3
330000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,56,2,1,1
65001,69041530,Manaus,Tarumã,Rua 19,Apartamentos,42,2,1,1
290000,69076550,Manaus,Japiim,Rua Heitor Peres,Casas,252,3,2,3
960000,69037002,Manaus,Ponta Negra,Conjunto dos Advogados,Casas,300,4,3,4
240000,69058740,Manaus,Flores,Rua Visconde de Jequitinhonha,Casas,60,2,2,2
320000,69037063,Manaus,Ponta Negra,Alameda Albânia,Apartamentos,70,2,2,3
230000,69090001,Manaus,Cidade Nova,Avenida Max Teixeira - de 1884 a 3038 - lado par,Apartamentos,69,3,1,2
370000,69054650,Manaus,Parque 10 de Novembro,Rua dos Japoneses,Apartamentos,100,3,3,2
1150000,69037155,Manaus,Ponta Negra,Rua Mediterrâneo,Casas,220,3,4,5
167000,69041010,Manaus,Tarumã,Avenida do Turismo,Apartamentos,41,2,1,1
187800,null,null,null,null,Apartamentos,41,2,1,1
380128,69097000,Manaus,Cidade Nova,Rua Padre João Ribeiro,Casas,100,3,2,2
269001,69090000,Manaus,Cidade Nova,Avenida Noel Nutels - até 849/850,Casas,80,3,2,2
400000,69058780,Manaus,Flores,Rua Visconde de Santa Cruz,Casas,90,3,2,2
2520369,69057001,Manaus,Adrianópolis,Avenida Mário Ypiranga - de 438/439 a 1085/1086,Apartamentos,215,4,3,4
265131,69058000,Manaus,Flores,Conjunto Anavilhanas,Casas,90,3,2,2
380000,69058833,Manaus,Flores,Rua Dom Jackson D. Rodrigues,Apartamentos,59,2,2,2
780000,69057140,Manaus,Nossa Senhora das Graças,Rua Jorge Baird,Apartamentos,122,3,0,5
1100008,69055742,Manaus,Parque 10 de Novembro,Rua Luis de Castro,Apartamentos,140,3,2,4
280000,null,null,null,null,Casas,300,5,2,3
110000,69089842,Manaus,Armando Mendes,null,Apartamentos,45,2,2,1
140000,69097315,Manaus,Nova Cidade,Avenida Nepal,Casas,50,2,1,1
1100000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,240,3,4,5
470000,69040903,Manaus,Dom Pedro I,Avenida Pedro Teixeira,Apartamentos,87,3,2,3
45000,69092410,Manaus,Nova Cidade,Rua Monte Albert,Casas,100,3,null,2
270000,69043220,Manaus,Alvorada,Rua Parau,Casas,141,3,2,2
500020,69044022,Manaus,Planalto,Rua Croto,Casas,220,3,3,2
276601,69041010,Manaus,Tarumã,Avenida do Turismo,Casas,45,2,1,1
220000,69098050,Manaus,Novo Aleixo,Rua Capivari,Casas,150,4,4,2
750000,69037057,Manaus,Ponta Negra,null,Apartamentos,132,3,2,3
150000,69077000,Manaus,Japiim,Avenida Rodrigo Otávio,Apartamentos,22,1,1,1
600000,69030574,Manaus,Vila da Prata,Travessa Európio,Casas,310,4,4,5
269000,69085288,Manaus,São José Operário,Rua José Romão,Apartamentos,71,3,1,2
24000,69088590,Manaus,Jorge Teixeira,Rua Alfazemas,Casas,null,1,1,1
260000,69058231,Manaus,Flores,Rua Barão do Açú,Casas,81,3,2,1
470000,69040040,Manaus,Dom Pedro I,Avenida Dom Pedro I,Apartamentos,84,3,1,2
60000,69053030,Manaus,Nossa Senhora das Graças,Avenida Rio Madeira,Apartamentos,0,2,1,1
900000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,198,3,2,4
1700000,69037030,Manaus,Ponta Negra,Alameda Suécia,Casas,428,3,5,5
360007,69055410,Manaus,Parque 10 de Novembro,Rua Ruth Hayden,Casas,230,3,2,2
1150000,69053110,Manaus,Nossa Senhora das Graças,Rua Rio Javari,Apartamentos,180,4,3,5
550000,69050290,Manaus,Parque 10 de Novembro,Rua Virgílio Freire,Apartamentos,105,3,2,3
2200000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Casas,525,4,5,5
200000,69082305,Manaus,Coroado,Rua Walcimar José de Souza,Casas,120,3,3,3
330000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Casas,200,4,1,1
300000,69093151,Manaus,Monte das Oliveiras,Rua Castanheira,Casas,null,4,1,3
980000,69030550,Manaus,Vila da Prata,Rua Américo,Casas,325,5,2,5
550000,69048400,Manaus,Alvorada,Rua Mirangaba,Casas,238,5,2,3
258400,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,51,2,1,2
450000,69023001,Manaus,Tarumã-Açu,Avenida do Turismo,Casas,71,3,1,1
160000,null,null,null,null,Casas,250,2,5,1
1100000,69054712,Manaus,Parque 10 de Novembro,Rua Lindon Johnson,Casas,174,3,4,5
700083,null,null,null,null,Casas,160,3,2,4
350000,69030550,Manaus,Vila da Prata,Rua Américo,Apartamentos,60,2,null,2
2800000,69057300,Manaus,Adrianópolis,Rua Bento Maciel,Casas,null,4,4,5
1390000,69037107,Manaus,Ponta Negra,Rua Thales Loureiro,Casas,246,4,4,5
650000,69058585,Manaus,Novo Aleixo,Rua Mendonça Lima,Casas,140,3,2,1
40000,69093132,Manaus,Monte das Oliveiras,Avenida Samaúma,Casas,0,2,0,1
745000,69083180,Manaus,Aleixo,Avenida das Flores,Casas,198,4,5,5
2700000,69037057,Manaus,Ponta Negra,Alameda Alaska,Apartamentos,240,4,4,5
230000,69098052,Manaus,Novo Aleixo,Rua Jaciara,Casas,64,2,2,2
219000,69022400,Manaus,Tarumã-Açu,Rua do Pacoti,Casas,52,2,2,2
55000,69088149,Manaus,Jorge Teixeira,Rua Casca Preciosa,Casas,null,2,1,1
700000,69039125,Manaus,Novo Israel,Avenida Torquato Tapajós,Casas,170,4,4,1
8600,69015600,Manaus,Colônia Terra Nova,Rua Maria Fernandes,Apartamentos,null,1,null,1
112000,69082816,Manaus,Coroado,Rua Fausto Ventura Conceição,Casas,null,1,1,1
850000,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,165,3,4,3
241000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,50,2,1,2
155002,69028230,Manaus,Flores,Rua Argentina,Casas,50,2,1,1
265007,69028000,Manaus,Flores,Rua Espanha,Casas,85,3,2,2
2000000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,402,4,5,5
550000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,67,2,1,2
700018,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,170,3,2,4
1250000,69037061,Manaus,Ponta Negra,Alameda Zaire,Apartamentos,169,4,3,4
1439000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,169,4,3,5
750001,null,null,null,null,Apartamentos,150,4,2,3
380000,69083060,Manaus,Aleixo,Rua Francisco Arruda,Casas,120,3,2,2
850000,69083180,Manaus,Aleixo,Avenida das Flores,Casas,600,4,1,2
415000,69029440,Manaus,Santo Antônio,Rua Sabato Magaldi,Casas,226,5,3,5
475000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Apartamentos,70,2,2,2
244000,69038255,Manaus,Lírio do Vale,Rua Parapiranga,Casas,81,3,2,1
160000,69038561,Manaus,Lírio do Vale,Rua Ilha Oregon,Apartamentos,41,2,1,1
55000,69093115,Manaus,Monte das Oliveiras,Avenida Preciosa - até 959/960,Casas,150,2,1,2
150000,69057021,Manaus,Adrianópolis,Avenida Paraíba - de 1 ao fim - lado ímpar,Apartamentos,28,1,null,1
3000000,69057080,Manaus,Adrianópolis,Rua Fortaleza,Apartamentos,310,3,0,4
250030,69083431,Manaus,Aleixo,Rua 12,Apartamentos,74,2,1,2
480000,69054710,Manaus,Parque 10 de Novembro,null,Casas,109,3,2,3
530000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,81,2,1,1
1100000,69058448,Manaus,Flores,Rua Barão de Indaiá,Casas,228,2,4,4
1540000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,152,3,3,5
150000,69088028,Manaus,Jorge Teixeira,Rua Cravinho (4ª Etapa),Casas,90,2,null,1
620129,69054000,Manaus,Parque 10 de Novembro,Rua Dom João VI,Casas,150,3,2,4
231990,69037207,Manaus,Ponta Negra,Rua Narciso Cavalcante de Melo,Apartamentos,47,2,1,1
244206,69055011,Manaus,Parque 10 de Novembro,Avenida Gabriel Corrêa Pedrosa,Apartamentos,48,2,1,2
75000,69092410,Manaus,Nova Cidade,Rua Monte Albert,Casas,60,2,null,1
300000,69058810,Manaus,Flores,Rua Visconde de Utinga,Casas,60,2,2,1
520000,69054700,Manaus,Parque 10 de Novembro,Avenida Tancredo Neves - de 1079/1080 a 1859/1860,Casas,140,3,4,1
465000,null,null,null,null,Apartamentos,58,2,2,2
375000,69036800,Manaus,Santo Agostinho,Condomínio Vila Verde,Casas,59,2,2,1
600000,null,null,null,null,Apartamentos,67,2,1,2
509900,69030701,Manaus,Vila da Prata,Travessa Desembargador Arthur Virgílio,Apartamentos,71,2,1,2
1290002,69053110,Manaus,Nossa Senhora das Graças,Rua Rio Javari,Apartamentos,190,3,3,4
270000,69068130,Manaus,Raiz,Rua Ayres de Almeida (Cj C Silva),Apartamentos,100,3,1,2
75000,69015225,Manaus,Colônia Terra Nova,Rua Janaí,Casas,50,2,1,1
890000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Apartamentos,133,3,2,3
2000000,69049630,Manaus,Da Paz,Rua José Pinto,Casas,452,5,4,4
100000,69042833,Manaus,Alvorada,Rua Leão de Judá,Casas,55,2,1,2
550000,69040490,Manaus,Dom Pedro I,Rua Padre Manuel da Nóbrega (Cj D Pedro I),Casas,300,3,4,4
4500000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,550,5,5,5
390000,69010425,Manaus,Nossa Senhora Aparecida,Avenida Ramos Ferreira,Apartamentos,102,3,2,2
280000,69023001,Manaus,Tarumã-Açu,Avenida do Turismo,Casas,45,2,2,1
790000,null,null,null,null,Apartamentos,109,3,2,3
244003,69038490,Manaus,Lírio do Vale,Rua Jequié,Casas,88,3,2,2
1600000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,178,4,3,5
580000,69044090,Manaus,Planalto,Rua David José Tadros,Casas,164,2,3,2
778113,69037061,Manaus,Ponta Negra,Alameda Zaire,Apartamentos,165,3,null,4
280000,69092410,Manaus,Nova Cidade,Rua Monte Albert,Casas,100,2,5,2
780000,69057065,Manaus,Adrianópolis,Avenida Via Láctea,Casas,390,5,4,5
250000,69098145,Manaus,Novo Aleixo,Avenida Nathan Xavier de Albuquerque - de 805 a 1499 - lado ímpar,Casas,null,2,null,2
2250000,69037225,Manaus,Ponta Negra,Avenida José Augusto Loureiro,Casas,360,4,4,5
850000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,180,3,4,4
150000,69048040,Manaus,Flores,Conjunto Senador João Bosco Ramos de Lima,Apartamentos,65,2,1,1
600000,null,null,null,null,Casas,300,3,4,3
780000,69037057,Manaus,Ponta Negra,Alameda Alaska,Apartamentos,127,2,2,3
155003,69028230,Manaus,Flores,Rua Argentina,Casas,50,2,2,2
1650000,69037071,Manaus,Ponta Negra,Avenida Cecília Meireles,Casas,314,4,4,5
90000,69077350,Manaus,Japiim,Rua Afrânio de Castro,Casas,null,2,2,1
400000,69098052,Manaus,Novo Aleixo,Rua Jaciara,Casas,100,3,2,2
680000,69040340,Manaus,Dom Pedro I,Rua Rita G. Barros,Apartamentos,96,3,2,2
3000000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,659,4,4,5
331000,69098404,Manaus,Novo Aleixo,Rua Agave,Casas,86,3,2,2
5500000,69053020,Manaus,Nossa Senhora das Graças,Avenida Rio Jutaí,Casas,2650,4,5,5
450000,69077815,Manaus,Japiim,Rua Júlia Lopes,Casas,220,5,4,4
1100000,69053575,Manaus,Nossa Senhora das Graças,Rua Pará,Apartamentos,230,3,3,4
5000000,69053100,Manaus,Nossa Senhora das Graças,Rua Rio Iça,Casas,1200,3,2,2
500000,69038170,Manaus,Lírio do Vale,Rua Santo Sudario,Casas,630,5,2,5
45000,69092410,Manaus,Nova Cidade,Rua Monte Albert,Casas,100,2,2,2
319341,69006265,Manaus,Gilberto Mestrinho,Rua Bom Jesus,Casas,63,2,null,1
1100000,69083180,Manaus,Aleixo,Avenida das Flores,Casas,250,3,4,4
495000,69054050,Manaus,Parque 10 de Novembro,Rua Márcio Figueiredo,Apartamentos,74,3,null,2
220129,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,70,2,2,2
660000,69030060,Manaus,Compensa,Rua Mário Brandão,Apartamentos,180,3,2,1
380000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Casas,90,3,3,2
1499000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,275,4,5,5
30000,69043080,Manaus,Alvorada,Rua Juruti,Casas,60,3,0,1
950000,69060085,Manaus,Aleixo,Avenida Via Láctea,Apartamentos,153,3,2,5
280000,69092410,Manaus,Nova Cidade,Rua Monte Albert,Casas,160,1,5,2
660000,69093190,Manaus,Colônia Santo Antônio,Rua do Sorriso,Casas,200,3,null,3
371002,null,null,null,null,Apartamentos,93,3,2,2
45000,69018690,Manaus,Lago Azul,Rua Junco Verde,Apartamentos,0,2,1,1
1300009,69037061,Manaus,Ponta Negra,Alameda Zaire,Apartamentos,150,3,2,5
454000,69058833,Manaus,Flores,Rua Dom Jackson D. Rodrigues,Apartamentos,79,3,2,2
520000,69054749,Manaus,Parque 10 de Novembro,Rua Waldemir Castelo,Casas,300,3,3,3
315000,69058830,Manaus,Flores,Avenida Torquato Tapajós,Apartamentos,161,3,2,3
300099,69045000,Manaus,Planalto,Avenida Constantinopla,Casas,90,3,2,2
800000,69055680,Manaus,Parque 10 de Novembro,Rua Angélica Motta,Casas,200,4,3,4
1600000,69041010,Manaus,Tarumã,Avenida do Turismo,Casas,255,4,4,5
630000,69058090,Manaus,Flores,Rua Visconde de Porto Seguro - até 99999 - lado ímpar,Casas,142,3,2,3
1300000,null,null,null,null,Apartamentos,115,3,2,5
145000,69041360,Manaus,Tarumã,Travessa Canoa Quebrada,Apartamentos,43,2,1,1
1100000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,1960,3,5,2
380248,69097000,Manaus,Cidade Nova,Rua Padre João Ribeiro,Casas,80,3,2,2
850000,69058282,Manaus,Flores,Rua Barão dos Cocais,Casas,200,3,1,4
269000,69054260,Manaus,Parque 10 de Novembro,Rua Maroaga,Casas,60,2,2,2
155000,null,null,null,null,Casas,80,2,null,1
490000,69055120,Manaus,Parque 10 de Novembro,Rua Ceita Fernandes,Apartamentos,79,3,2,1
178000,null,null,null,null,Apartamentos,44,2,1,1
780000,69027700,Manaus,São Raimundo,Rua João Rebouças,Casas,350,5,2,5
850000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Apartamentos,96,3,2,2
340200,69044770,Manaus,Planalto,Rua Hilário Cavalcante de Moraes,Casas,149,4,null,3
490000,69010000,Manaus,Centro,Avenida Eduardo Ribeiro - de 301/302 a 630/631,Casas,300,3,3,3
390000,69041010,Manaus,Tarumã,Avenida do Turismo,Casas,90,3,5,2
70000,69099844,Manaus,Cidade de Deus,Rua 10 (Res V Melhor II),Apartamentos,null,2,1,1
5200000,69057000,Manaus,Adrianópolis,Avenida Mário Ypiranga - até 436/437,Casas,630,5,5,5
600000,69053130,Manaus,Nossa Senhora das Graças,Rua Acre,Apartamentos,10,2,3,2
220130,69098000,Manaus,Novo Aleixo,Rua Cariré,Casas,70,2,2,2
568000,69037131,Manaus,Ponta Negra,Rua Romênia,Casas,null,3,3,3
4500000,69060081,Manaus,Aleixo,Avenida José de Arimatéia,Casas,500,5,5,5
750000,69047730,Manaus,Redenção,Rua Iguatu,Casas,477,5,2,5
1900000,69058780,Manaus,Flores,Rua Visconde de Santa Cruz,Casas,220,4,4,5
850000,69033008,Manaus,São Jorge,Avenida Jacira Reis - até 99998/99999,Apartamentos,124,4,2,2
750002,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,150,4,2,3
600000,69053130,Manaus,Nossa Senhora das Graças,Rua Acre,Casas,10,2,3,2
750000,69054050,Manaus,Parque 10 de Novembro,Rua Márcio Figueiredo,Casas,120,3,null,4
739900,null,null,null,null,Apartamentos,113,3,2,4
219700,69022358,Manaus,Tarumã-Açu,Rua Pacaraima,Casas,53,2,1,1
75,69097505,Manaus,Nova Cidade,Rua Suel,Casas,816,3,2,1
140000,69015135,Manaus,Colônia Terra Nova,Rua Piquiazeiro,Casas,160,3,3,2
180000,69055691,Manaus,Parque 10 de Novembro,Rua Conde de Anadia,Apartamentos,52,2,1,1
380000,69023001,Manaus,Tarumã-Açu,Avenida do Turismo,Casas,87,3,2,1
250000,69097800,Manaus,Cidade Nova,Travessa Búzios,Casas,220,3,5,3
180000,69093042,Manaus,Colônia Santo Antônio,Rua Enéas Barreto Thomé,Casas,null,2,5,1
222000,69075000,Manaus,Distrito Industrial I,Avenida Buriti,Apartamentos,58,2,1,1
570000,69055705,Manaus,Parque 10 de Novembro,Rua Professor Samuel Benchimol,Apartamentos,70,3,null,2
800000,69010305,Manaus,Nossa Senhora Aparecida,Rua Luiz Antony,Casas,283,5,3,4
580000,69055021,Manaus,Parque 10 de Novembro,Avenida Maneca Marques,Apartamentos,110,3,2,3
750020,69037144,Manaus,Ponta Negra,Avenida Frederico Baird,Casas,144,3,4,2
750000,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Casas,202,3,2,4
915000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,142,3,2,2
520000,69054700,Manaus,Parque 10 de Novembro,Avenida Tancredo Neves - de 1079/1080 a 1859/1860,Casas,140,3,3,3
340001,69010110,Manaus,Centro,Rua Monsenhor Coutinho,Apartamentos,100,3,null,2
450000,69054700,Manaus,Parque 10 de Novembro,Avenida Tancredo Neves - de 1079/1080 a 1859/1860,Apartamentos,105,3,3,2
390000,null,null,null,null,Apartamentos,64,2,1,2
700000,69093415,Manaus,Colônia Terra Nova,Avenida Torquato Tapajós,Casas,170,3,4,4
1900000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,185,4,3,5
1300000,69058800,Manaus,Flores,Rua Visconde de Suassuna,Casas,290,3,3,3
380000,69040270,Manaus,Dom Pedro I,Avenida Jacira Reis - de 1/2 ao fim,Casas,90,3,2,2
160000,null,null,null,null,Apartamentos,70,2,null,1
null,null,null,null,null,Casas,750,5,null,5
320000,69048460,Manaus,Alvorada,Travessa Alpina,Casas,300,2,3,2
500000,69000000,Manaus,Centro,null,Casas,250,3,3,4
350000,69054641,Manaus,Parque 10 de Novembro,Rua Dom Diogo de Souza,Apartamentos,72,3,1,2
400000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,58,2,2,2
730000,69045130,Manaus,Planalto,Rua Londres,Casas,300,5,4,5
160000,69095130,Manaus,Cidade Nova,Rua Florinea,Apartamentos,42,2,1,1
550000,69022280,Manaus,Tarumã,Rua Caravelle,Casas,380,3,2,4
900000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,190,4,null,3
480000,69037042,Manaus,Ponta Negra,Rua Raimundo Nonato de Castro,Apartamentos,81,3,2,2
null,69053000,Manaus,Nossa Senhora das Graças,Avenida Djalma Batista - até 1596 - lado par,Apartamentos,null,2,null,null
330000,null,null,null,null,Apartamentos,67,2,1,2
3200000,69060456,Manaus,Aleixo,Rua Uarini,Casas,580,5,5,4
1390000,69037225,Manaus,Ponta Negra,Avenida José Augusto Loureiro,Casas,369,4,4,3
1400000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,320,3,4,3
180000,69035151,Manaus,Compensa,Rua Alcindo Guanabara,Casas,142,5,2,3
52000,69099205,Manaus,Cidade de Deus,Rua Ouro,Casas,75,3,1,2
333601,69020030,Manaus,Centro,Avenida Joaquim Nabuco - de 785/786 a 1509/1510,Apartamentos,54,1,2,1
200000,null,null,null,null,Apartamentos,74,2,1,2
630000,69057060,Manaus,Adrianópolis,Rua Belo Horizonte,Apartamentos,117,3,null,3
150000,69084460,Manaus,Zumbi dos Palmares,Rua Santo Estevão,Casas,250,3,null,2
320050,69044650,Manaus,Planalto,Rua Elias Guedes da Silva,Casas,450,3,3,1
180000,null,null,null,null,Casas,65,2,2,1
212003,69060100,Manaus,Aleixo,Avenida Abelardo Barbosa,Apartamentos,71,2,1,1
600000,69053180,Manaus,Nossa Senhora das Graças,Avenida Rio Mar,Apartamentos,166,1,3,5
900000,69037145,Manaus,Ponta Negra,Alameda Carlota Bonfim,Casas,170,3,4,4
280000,69021390,Manaus,Tarumã,Rua Bergamoteira,Casas,300,5,4,2
300000,69058210,Manaus,Flores,Rua Barão de Paranapiacaba,Casas,70,2,2,2
380000,69057015,Manaus,Adrianópolis,Avenida Jornalista Umberto Calderaro Filho - até 99997/99998,Apartamentos,57,2,1,2
300132,69045000,Manaus,Planalto,Avenida Constantinopla,Casas,90,3,2,2
210000,69000000,Manaus,Centro,null,Casas,450,2,4,2
135000,69050010,Manaus,Chapada,Avenida Djalma Batista - de 1/2 ao fim,Apartamentos,32,1,1,1
250000,69028414,Manaus,Flores,Rua Sargento Cicero,Casas,54,2,2,2
2000000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,430,5,4,2
2300000,69037005,Manaus,Ponta Negra,Avenida do Turismo,Casas,300,5,4,5
329010,69037473,Manaus,Nova Esperança,Avenida Coronel Teixeira,Apartamentos,56,3,1,2
700,69093752,Manaus,Monte das Oliveiras,Rua Professor Miguel Duarte,Casas,null,0,null,null
1200000,69037057,Manaus,Ponta Negra,Alameda Alaska,Apartamentos,195,4,3,5
320000,69049570,Manaus,Redenção,Rua Mário Sahdo,Casas,320,5,null,4
445000,69055710,Manaus,Parque 10 de Novembro,Travessa Darcy Vargas,Casas,206,3,2,3
650000,69058585,Manaus,Novo Aleixo,Rua Mendonça Lima,Casas,140,3,2,2
570000,69055705,Manaus,Parque 10 de Novembro,Rua Professor Samuel Benchimol,Apartamentos,82,3,2,2
30000,69093220,Manaus,Colônia Santo Antônio,Rua Gabriel Gomes da Silva,Casas,null,1,0,1
244000,69055011,Manaus,Parque 10 de Novembro,Avenida Gabriel Corrêa Pedrosa,Apartamentos,48,2,null,2
270000,69098000,Manaus,Novo Aleixo,Rua Cariré,Apartamentos,46,2,1,1
850000,69060020,Manaus,Aleixo,Avenida Ephigênio Salles,Apartamentos,96,3,2,3
1500019,null,null,null,null,Apartamentos,170,4,3,4
3600000,69037000,Manaus,Ponta Negra,Avenida Coronel Teixeira,Casas,560,4,4,5
190000,69075155,Manaus,Distrito Industrial I,Avenida Autaz Mirim,Casas,160,3,null,3
null,69036800,Manaus,Santo Agostinho,Condomínio Vila Verde,Casas,160,2,3,2
185000,69049072,Manaus,Da Paz,Rua Jorge Luiz Milani,Apartamentos,42,2,1,1
550000,69044660,Manaus,Planalto,Rua José Vitalino,Casas,250,3,3,4
135000,69037900,Manaus,Ponta Negra,Avenida Coronel Teixeira,Apartamentos,66,2,1,1
439300,69058030,Manaus,Flores,Avenida Professor Nilton Lins,Apartamentos,85,3,2,2
248266,69044230,Manaus,Planalto,Rua Sicília,Apartamentos,51,2,1,2
null,69057000,Manaus,Adrianópolis,Avenida Mário Ypiranga - até 436/437,Casas,593,5,5,5
630000,69058090,Manaus,Flores,Rua Visconde de Porto Seguro - até 99999 - lado ímpar,Casas,144,3,2,2
25000,69021015,Manaus,Tarumã,Rua Elisa Lispector,Casas,200,3,2,1
400011,69098125,Manaus,Novo Aleixo,Avenida Nathan Xavier de Albuquerque - até 803 - lado ímpar,Casas,100,3,2,2
750000,69040710,Manaus,Dom Pedro I,Rua Presidente Prudente de Morais (Cj D Pedro I),Casas,137,2,null,2
1890000,69037225,Manaus,Ponta Negra,Avenida José Augusto Loureiro,Casas,346,3,4,5
140000,69023022,Manaus,Tarumã-Açu,Rua dos Tigres,Apartamentos,46,2,1,1
390000,69022190,Manaus,Tarumã,Condomínio Morada dos Nobres,Casas,600,2,5,2
